item,cuisine,cholesterol,ash,carotene,vit_a,vit_e,thiamin,riboflavin,niacin,vit_c,calcium,potassium,magnesium,iron,zinc,selenium,copper,manganese,iodine,mono,poly,health_star,calories
Blanched Chicken and Braised Sea Cucumber,Cantonese cuisine,182.15,3.4412333333333334,25.823333333333334,0.0,0.023333333333333334,0.2646833333333333,0.35240999999999995,11.942566666666666,0.6376666666666667,101.267,585.9413333333333,117.61633333333333,6.854299999999999,3.056233333333333,30.82743333333333,0.39142666666666664,0.37492666666666663,1.6666666666666667,1.4287148639779144,1.11079984061092,3,265.25255666666664
Hibiscus Jellyfish,Jiangsu cuisine,51.26666666666667,0.64,0.0,57.26666666666667,5.5793333333333335,0.4372666666666667,0.453,6.464666666666666,6.3,244.70666666666668,211.08399999999997,232.92733333333334,10.208533333333333,1.8604333333333332,36.343333333333334,0.42572000000000004,3.2322333333333333,17.342666666666666,0.89,0.24666666666666667,2,235.94239333333334
Walnut with Tripe,Sichuan cuisine,86.66666666666667,2.654716666666667,25.88,4.45,0.049999999999999996,0.029448333333333337,0.11495333333333334,2.2329,3.2035,38.15616666666667,166.93516666666667,15.917833333333334,1.9903000000000002,2.0289333333333333,7.790133333333333,0.06809833333333333,0.39026,0.008333333333333333,1.6680900026942116,1.2969096604471544,2,169.07083066666667
Ring-Shaped Scallops,Fujian cuisine,41.25,18.3,0.0,2.0,1.375,0.0512,0.1275,2.9045,22.5,60.325,354.0675,68.425,0.87025,2.4554,0.115,0.0524,0.03505,0.33,0.0,0.1,4,143.47887
Steamed Kelp Box,Shandong cuisine,40.5,0.02666666666666667,0.0,36.6,1.4591200000000002,0.3310666666666667,0.29633333333333334,3.735666666666667,5.233333333333333,202.81933333333333,146.341,155.98533333333333,5.069633333333333,2.935313333333333,4.763333333333333,0.0572,0.026973333333333332,0.30333333333333334,0.1504,0.29346666666666665,4,138.40601533333333
Small Clams with Sesame Oil,Fujian cuisine,50.5,0.03833333333333334,0.0,23.213333333333335,1.9357166666666668,0.015333333333333332,0.1351,1.7310333333333334,1.3833333333333335,87.57333333333334,115.36500000000001,77.265,5.2444999999999995,1.0562500000000001,59.74666666666667,0.18408333333333335,0.3671333333333333,0.065,0.6406666666666666,0.7446666666666667,4,101.66064166666666
Seafood Tofu Pot,Sichuan cuisine,78.49600000000001,4.2995399999999995,13.879,5.495,0.0,0.04716,0.053581000000000004,0.9646399999999999,0.3446,228.90770000000003,220.4043,59.0168,3.66158,1.7866399999999998,13.65416,0.563196,0.626636,0.0,1.3905808152245513,1.0811513107712112,2,182.1711775
Fermented Rice Wine Ham Slices,Zhejiang cuisine,23.2,0.009,0.0,0.0,0.016,0.32,0.0689,2.618,0.0,5.55,137.31,10.57,0.329,0.7519999999999999,4.3999999999999995,0.0726,0.018699999999999998,2.0,0.5599999999999999,0.19999999999999998,4,127.26271999999996
Stir-fried Kale with Bacon,Sichuan cuisine,61.5,4.160825,1449.295,48.0,0.0,0.01256,0.0403075,0.50715,30.19575,65.648,267.27875,26.93975,5.06425,2.321045,12.254275,0.108145,0.3354475,0.0,5.051270203249789,3.927270778880404,2,328.869019
Four Joy Fish Roll,Shandong cuisine,192.92999999999998,1.6696666666666669,0.0,82.35866666666666,2.896903333333333,0.5655100000000001,0.462655,9.592116666666668,4.3933333333333335,79.48033333333333,417.17699999999996,64.55566666666667,2.53035,2.5804183333333337,43.77793333333333,0.08998,0.068425,33.11533333333333,1.2493333333333334,1.781,1,496.9404313333334
Oil-Splashed Chicken,Shandong cuisine,134.75,2.4499999999999997,0.0,85.80175,1.9493450000000003,0.14297,0.2676675,12.0182,0.0875,27.12275,408.1665,38.541,2.321775,1.7931875,35.2745,0.0108075,0.0408675,0.02625,3.7035,2.59175,3,266.656124
Stone Pot Acorn Tofu,Anhui cuisine,0.08333333333333333,0.02666666666666667,0.0,21.266666666666666,0.6442,0.04783333333333333,0.05516666666666667,1.0326666666666666,1.7333333333333334,63.97666666666667,78.77499999999999,38.06666666666667,1.3555,0.3662666666666667,2.3249999999999997,0.012733333333333333,0.023200000000000002,16.798333333333336,1.0816666666666668,1.3676666666666666,3,208.18094999999997
Bitter Gourd with Scallion Oil,Fujian cuisine,0.0,0.056,0.0,36.21636023551292,2.769455860074649,0.1128375316635457,0.0710928217943721,1.147833755513943,103.64,64.6598561083809,39.573580706538785,34.34671678877978,2.5754772164481996,0.25645258467280707,0.12229219439242844,0.024854019140138513,0.1212165036633934,1.198,0.846,0.9945,4,74.89909824346165
Spinach Braised Tofu,Fujian cuisine,0.0,1.1266666666666667,0.0,190.96733333333336,2.5707866666666668,0.08125333333333333,0.23459666666666668,2.5738,32.483333333333334,101.27433333333333,131.78333333333333,118.79833333333333,3.6898666666666666,1.1327166666666666,0.5342333333333333,0.009056666666666666,0.05265333333333333,2.0226666666666664,0.985,1.8523333333333334,5,165.18947066666667
Combined Dish with Cover,Fujian cuisine,257.40000000000003,0.6578333333333334,0.0,211.82666666666668,2.2908,0.10183333333333333,0.26548333333333335,0.9448,23.883333333333336,88.40333333333332,102.46083333333333,40.843333333333334,2.5595833333333333,1.0621,6.567,0.07223333333333333,0.062,0.7033333333333333,0.86,0.8893333333333334,2,249.26704166666664
Boiled Tender Beef,Sichuan cuisine,63.083333333333336,5.5617833333333335,45.403333333333336,4.0,0.01,0.10815833333333334,0.28275500000000003,8.465366666666666,12.218000000000002,62.496,299.729,53.5565,7.242983333333334,7.368541666666666,4.8668000000000005,0.27226333333333336,0.413255,13.075000000000001,1.5030158688476725,1.1685675215159563,2,261.76056750000004
Braised Whole Fish in Wine,Zhejiang cuisine,96.94666666666666,0.039,0.0,22.986666666666668,3.2828666666666666,0.05017333333333333,0.12906666666666666,3.243733333333333,1.71,46.096666666666664,230.1786666666667,39.824333333333335,1.3462666666666667,1.0262299999999998,7.6273333333333335,0.06502666666666666,0.13417666666666667,0.20000000000000004,0.0,0.968,4,213.63795733333333
Angelica Roe Deer Meat,Anhui cuisine,11.0,0.02666666666666667,0.0,16.5,2.243133333333333,0.00505,0.010450000000000001,0.056,1.915,15.376666666666667,5.289666666666666,7.082999999999999,0.8289,0.18816666666666668,0.0705,0.02834,0.08565,0.23199999999999998,0.03333333333333333,0.07666666666666667,3,129.12413166666667
Bitter Vegetable and Intestine Soup,Fujian cuisine,321.0,0.0,0.0,77.16666666666667,1.0333333333333334,1.1808,0.49666666666666665,24.152999999999995,10.333333333333334,47.71666666666667,519.7116666666667,64.45,2.1801666666666666,5.526933333333333,22.676666666666666,0.08159999999999999,0.10003333333333332,2.0533333333333332,18.599999999999998,5.333333333333333,1,655.3109133333334
Braised Lamb in Brown Sauce,Jiangsu cuisine,172.5,0.0425,0.0,67.53,0.688,0.1186,0.2949,9.129375,5.285,25.54,304.56625,57.64875,5.085375,6.2306125,61.77925,1.4363,0.16168749999999998,0.2775,9.187500000000002,3.4,1,516.8906775
Phoenix Liver Rolls,Anhui cuisine,1164.5333333333333,2.1963333333333335,0.0,16014.343333333332,6.1319333333333335,0.8841366666666667,4.270813333333334,20.7184,58.56666666666666,57.106,658.751,43.454,14.021799999999999,4.84759,87.1828,0.11336,0.053669999999999995,0.32,1.17,1.6766666666666667,1,325.08453366666663
Five-flavor Diced Chicken,Fujian cuisine,144.79999999999998,0.44766666666666666,0.0,416.01933333333335,4.723273333333333,0.26697,0.3044133333333333,18.9626,6.233333333333333,59.026999999999994,365.5953333333334,66.81633333333333,2.6296666666666666,1.5906266666666669,3.416533333333333,0.030680000000000002,0.03365666666666667,3.0,3.676,4.863666666666666,2,300.4565396666667
Bamboo-Fragrant Mountain Ginseng Chicken,Anhui cuisine,136.83333333333334,2.2866666666666666,0.0,48.03333333333333,2.2103333333333333,0.1526666666666667,0.2836666666666667,16.108333333333334,5.133333333333334,33.28333333333333,349.03833333333336,53.14666666666667,2.3748333333333336,3.0051666666666663,21.933333333333334,0.0020666666666666667,0.0,9.72,2.35,0.79,3,251.84226666666663
Dry-fried Pork Tenderloin,Shandong cuisine,171.6,0.011000000000000001,0.0,71.035,2.4995000000000003,0.1129,0.09421666666666667,0.6743333333333333,0.52,29.875,102.91833333333334,9.68,1.1216666666666668,0.44098333333333334,4.211333333333333,0.05425,0.0385,1.02,3.241666666666667,3.040833333333333,2,284.1275816666667
Chopped Chili Taro,Sichuan cuisine,0.0,2.5672699999999997,191.682,0.0,0.0,0.053274999999999996,0.049933,0.70282,5.2908,34.9656,342.7314,25.3219,1.36619,0.538565,1.2900800000000001,0.32879800000000003,0.343093,0.632,0.7169164737990877,0.5573895288036141,3,125.33960649999999
Stir-fried Tofu with Dried Shrimp,Sichuan cuisine,131.25,6.0685,6.525,5.25,1.55,0.064075,0.07805,1.648,0.2975,190.0725,273.8025,92.6825,4.576,1.488825,19.39925,0.75065,0.76225,0.0,1.2961979346552774,1.0077703364871993,2,186.1815975
Braised Fish Sections with Fermented Black Beans,Zhejiang cuisine,113.39999999999999,0.06083333333333333,0.0,59.300000000000004,2.9690333333333334,0.040933333333333335,0.08850000000000001,3.249,3.8833333333333333,40.56,205.63833333333332,45.11000000000001,1.7235000000000005,1.1310333333333333,39.95333333333333,0.09665,0.15133333333333335,0.125,1.478,1.8399999999999999,5,202.286015
Tomato Sauce Bean Curd Skin Rolls,Hunan cuisine,0.0,0.49700000000000005,0.0,42.49,1.2691166666666667,0.08593333333333332,0.2859333333333333,4.7299999999999995,0.7799999999999999,65.27,158.04666666666665,70.965,3.200333333333333,0.8913833333333333,0.03166666666666667,0.050583333333333334,0.04815,2.4,1.3126666666666666,1.8398333333333337,5,283.075185
Pounded Chicken,Anhui cuisine,133.38333333333333,1.9963333333333333,0.0,32.068333333333335,2.448116666666666,0.13633333333333336,0.3196333333333334,15.886000000000001,0.6,29.46666666666667,355.925,51.335,1.8676666666666666,2.8874999999999997,21.093333333333334,0.0013499999999999999,0.01435,4.211666666666667,2.285,0.7783333333333333,4,317.7449233333333
Sweet and Sour Carp,Shandong cuisine,66.33,0.07666666666666667,0.0,7.6000000000000005,1.8832000000000002,0.10333333333333333,0.07906666666666666,2.628033333333333,2.9333333333333336,57.76499999999999,251.63,40.28,1.4723333333333333,1.0643333333333334,28.545666666666666,0.0682,0.04699999999999999,0.635,3.734,2.7836666666666665,3,218.34004333333328
Eight Immortals Celebrating with Arhat,Shandong cuisine,60.629999999999995,0.669,0.0,6.947,2.18729,0.17316,0.4163,4.0782,0.96,112.95,254.154,27.202999999999996,1.5735000000000001,1.08962,13.622,0.032869999999999996,0.08932999999999999,11.362,0.706,0.6839999999999999,3,324.159046
Crispy Lotus Root Sandwich,Sichuan cuisine,126.96,2.48152,22.187,46.583999999999996,0.0,0.17979499999999998,0.129623,1.57052,31.1673,46.0781,293.4444,31.107400000000002,2.66419,1.210685,7.051730000000001,0.178088,1.167008,0.0,3.0192174055275256,2.347386660128941,2,421.74298500000003
Braised Oysters with Stir-Fried Pork Intestines,Fujian cuisine,228.33333333333334,0.1159,0.0,76.81666666666666,3.3958166666666667,0.12943333333333332,0.34657333333333334,4.634666666666667,42.4,58.74,145.98566666666667,33.255,3.379633333333333,1.993,29.36283333333333,0.10445,0.14078666666666667,0.616,13.424,4.8389999999999995,2,458.615427
Five-Cooked Grass Carp,Cantonese cuisine,90.10833333333333,3.0740083333333335,76.86666666666666,12.658333333333333,0.5375,0.0796825,0.1374425,3.1266166666666666,4.800666666666666,52.165333333333336,409.80899999999997,45.85575,1.711575,1.2782091666666666,6.833516666666667,0.14156,0.8781675,0.7916666666666666,3.3832456564737634,2.6304120092200134,2,304.2502464166667
Fermented Glutinous Rice Balls,Sichuan cuisine,0.0,0.2575,0.0,0.0,0.0,0.05,0.05,0.015,0.0,2.95,30.15,7.65,0.265,0.98025,1.53,0.0515,0.281,0.0,0.16221684072223863,0.1261206454568356,5,375.606425
Triangular Mung Bean Cake,Hunan cuisine,0.0,0.0,0.0,11.0,6.06515,0.200015,0.0750975,1.65515,0.0,53.01,221.65374999999997,75.3675,3.73735,1.44465,2.15225,0.7918975000000003,0.858525,0.165,0.745,0.9895,4,592.267095
Winter Melon Four Delicacies,Jiangsu cuisine,146.73333333333332,1.0776666666666668,368.2,197.28333333333333,3.8099333333333334,0.553,0.5873333333333334,18.25766666666667,71.2,202.9366666666667,615.2686666666667,85.552,4.337933333333333,3.4391,38.07333333333333,0.3222933333333334,0.18853333333333333,41.18633333333333,2.2023333333333333,1.6923333333333332,2,448.7519766666667
Hui-Style Meatball,Anhui cuisine,96.7,0.0,3.1666666666666665,37.75333333333334,2.13795,0.05683333333333334,0.0751,0.41159999999999997,9.333333333333334,55.92333333333334,83.60000000000001,33.75833333333333,1.9253333333333333,0.6252833333333333,4.601,0.18455,0.15651666666666667,0.5283333333333333,4.082333333333334,4.4915,2,491.8786503333333
Egg Yolk Thousand-Layer Cake,Fujian cuisine,277.38666666666666,0.11499999999999999,20.2575,243.83166666666668,2.856333333333333,0.07043333333333333,0.19015000000000004,0.2671666666666667,0.075,362.2625,576.5475,14.866666666666667,2.0035000000000003,0.8350666666666666,9.97,0.06289166666666667,0.05375833333333333,7.48,5.369,0.9376666666666668,1,463.87430333333333
Seven-Color Mandarin Fish Shreds,Hunan cuisine,260.8066666666667,0.3026666666666667,0.0,98.77333333333333,2.9622999999999995,0.23773333333333335,0.22216666666666665,6.464833333333334,8.383333333333333,67.28666666666668,275.49666666666667,37.78,2.394,1.6464666666666667,22.476333333333333,0.14526666666666668,0.0832,3.373333333333333,1.022,1.4376666666666669,1,204.73934999999997
Dongpo Fish Breast,Zhejiang cuisine,0.0,0.0,0.0,0.01,0.7286333333333334,0.059623333333333334,0.08245999999999999,0.8353,0.08333333333333333,1.992,214.80033333333333,16.678,1.2596,0.019696666666666664,0.014266666666666665,0.15512000000000004,0.005556666666666667,0.2366666666666667,1.2933333333333332,1.1856666666666666,4,134.42897566666662
Stir-fried Winter Melon with Salted Egg Yolk,Cantonese cuisine,315.2,2.99583,158.988,396.0,0.0,0.07622,0.142892,0.52958,29.5652,63.3334,158.0656,19.7326,1.66316,0.79494,5.41242,0.162572,0.215997,0.0,3.516260050774615,2.733828283323135,2,225.813653
Beef Tongue with Garlic Sauce,Sichuan cuisine,89.112,2.10491,10.416,8.459999999999999,0.0,0.077804,0.177574,2.70762,0.6268,13.368100000000002,147.9392,15.2393,2.00949,1.2819850000000002,6.78825,0.115541,0.089128,0.0,2.4288881240453053,1.8884163726968748,3,184.36199489999998
Huzhou Thousand-Layer Bun,Zhejiang cuisine,41.65,0.6366666666666666,1472.8,249.08,18.3095,0.31383333333333335,0.1576,2.4329999999999994,101.75,225.1,360.605,116.015,14.201833333333333,3.754516666666667,8.831666666666667,1.5676333333333339,2.9436166666666668,5.886666666666667,3.1959999999999997,8.562666666666667,2,476.0911866666667
Sweet and Sour Meat,Shandong cuisine,0.0,0.405,0.0,94.96666666666665,1.5861666666666665,0.09713333333333334,0.13743333333333332,1.6513666666666669,60.75,35.55833333333333,93.19333333333333,19.113333333333333,1.5301666666666665,0.34833333333333333,1.222,0.0182,0.09599999999999999,1.5016666666666667,0.02,0.12166666666666666,4,266.130085
Steamed Assorted Cured Meats,Hunan cuisine,152.32333333333335,0.6666666666666666,0.0,41.225,1.8962833333333335,0.11159999999999999,0.15906666666666666,7.041666666666667,0.0,29.5,201.11333333333332,30.075,1.7011666666666667,2.2369,18.220666666666666,0.06338333333333333,0.060450000000000004,0.0,0.7999999999999999,0.48266666666666663,3,697.3593783333334
Southern Fermented Tofu Pork Ribs,Zhejiang cuisine,93.0,0.03983333333333333,0.0,4.6825,0.08466666666666667,1.3991416666666663,0.35159999999999997,11.205049999999998,1.2958333333333334,14.62,335.82666666666665,39.58833333333333,1.312,2.746566666666667,21.113666666666667,0.03465,0.038641666666666664,7.510000000000001,1.9505,0.9076666666666666,4,204.40076666666667
Egg-Wrapped Shrimp,Anhui cuisine,567.9333333333333,0.7466666666666667,0.0,211.5,3.3711333333333333,0.13763333333333333,0.3131,1.2593333333333334,0.8666666666666667,58.788333333333334,180.56916666666666,24.176666666666666,2.0610833333333334,1.4225833333333335,20.61733333333333,0.13920000000000002,0.048133333333333334,7.043333333333333,0.11666666666666665,0.08666666666666667,2,176.7405
Bring in Wealth and Treasure,Shandong cuisine,315.37,0.2055,0.0,429.401,3.8155133333333335,0.07432666666666667,0.15040666666666672,0.39690000000000003,19.98166666666667,51.55466666666666,33.76866666666667,16.684,2.2049,0.76221,5.4629666666666665,0.10855666666666668,0.12222666666666666,0.39999999999999997,1.276,1.679,2,296.066269
Water Shield Glass Chicken Slice Soup,Hunan cuisine,89.675,3.65,4650.0,33.28333333333334,3.8041666666666667,0.38375000000000004,0.5325666666666666,11.489333333333335,46.949999999999996,104.63,328.1933333333333,112.49833333333333,5.343,2.630666666666666,14.645666666666665,0.11620000000000001,3.2102,24.123333333333335,1.5933333333333335,1.2171666666666667,3,276.18999333333335
String Beans with Olive Vegetable,Hunan cuisine,3.3000000000000003,0.775,0.0,20.836666666666666,1.2652633333333334,0.10110000000000001,0.11933333333333333,0.7959999999999999,36.516666666666666,52.869,45.70166666666666,24.63233333333333,1.1978333333333333,0.46697000000000005,0.8783333333333333,0.00203,0.021893333333333334,1.094,0.0376,0.15753333333333333,5,210.46268299999997
Crispy Carrot Tofu,Cantonese cuisine,16.375,2.1645,1321.8999999999999,4.458333333333333,0.0,0.09828333333333333,0.06715,1.941,4.16,88.75666666666666,189.30666666666664,28.805000000000003,2.3545000000000003,1.0247,3.574,0.23311666666666667,0.5671,0.0,4.4822505228194975,3.4848683189755607,2,354.1983983333334
Pork Rib Rice Noodles,Sichuan cuisine,117.37,13.0392,289.6,3.6,0.0,0.504725,0.23331,5.2794,12.2725,88.412,538.5835,74.413,7.16265,4.066155,11.22195,0.43911,1.12648,38.325,9.59872905013014,7.46283738468671,1,742.9550415
Warm Tossed Jellyfish Head,Shandong cuisine,65.25,0.09499999999999999,0.0,25.8,4.317916666666666,0.07526666666666666,0.07985,0.9668666666666667,0.325,132.30166666666665,92.565,109.48833333333333,5.898,0.6970833333333334,17.849333333333334,0.29495000000000005,1.649866666666667,2.598333333333333,1.315,1.2166666666666666,3,122.13298333333334
Beef Slices and Vermicelli Soup,Fujian cuisine,17.5,0.09999999999999999,0.0,0.7000000000000001,0.048666666666666664,0.0003333333333333333,0.004,0.16666666666666666,0.0,53.0,40.699999999999996,10.866666666666667,0.8166666666666668,0.12733333333333333,2.513333333333333,0.08266666666666667,0.06566666666666666,0.0,0.016666666666666666,0.013333333333333334,4,190.5865666666667
Six-Flavor Casserole,Zhejiang cuisine,124.8,0.6833333333333332,0.0,13.793333333333335,0.5690666666666667,0.18573333333333333,0.15786666666666668,4.684,3.3333333333333335,19.186666666666667,133.84666666666666,18.006666666666668,1.718,1.8310666666666666,18.029333333333334,0.03866666666666667,0.04173333333333334,0.0,0.9926666666666667,0.31133333333333335,5,113.53296666666667
Silver Thread Mandarin Fish,Jiangsu cuisine,200.86499999999998,0.036,0.0,27.515,4.922,0.034133055897399,0.19204999999999997,9.770748959615247,0.385,100.59274456940574,348.49129526463565,54.686970093215166,1.9033885793906933,1.7655048385789909,40.5426631987175,0.15937098142735404,0.12673934314071675,1.2092686696905364,0.7755,1.9760000000000002,3,331.0539033750174
